结算日期,单据类型,店铺名称,货号,销售数量,销售金额,吊牌金额
20260413,退货单,天猫-安踏羽毛球旗舰店,952625101-5,-4,-384.72,-556.0000
20260413,退货单,安踏大货唯品会,112615527-5,-4,-956.0,-1356.0000
20260413,退货单,安踏大货唯品会,112618853-3,-11,-2836.804878,-4389.0000
20260413,退货单,安踏大货唯品会,112625579-5,-4,-2796.0,-2796.0000
20260413,退货单,安踏大货唯品会,122445581-2,-30,-3772.0,-14970.0000
20260413,退货单,安踏大货唯品会,122517719U-1,-3,-305.80487800000003,-897.0000
20260413,退货单,安踏大货唯品会,122528856-1,-19,-2420.0,-7581.0000
20260413,退货单,安踏大货唯品会,122535585R-1,-33,-4565.390244,-14487.0000
20260413,退货单,安踏大货唯品会,122535585R-2,-34,-4674.609756,-14926.0000
20260413,退货单,安踏大货唯品会,122545581-5,-3,-882.0,-1497.0000
20260413,退货单,安踏大货唯品会,122545581-7,-1,-284.0,-499.0000
20260413,退货单,安踏大货唯品会,152448406U-2,-2,-130.0,-478.0000
20260413,退货单,安踏大货唯品会,152536111-4,-6,-396.243902,-834.0000
20260413,退货单,安踏大货唯品会,172531111-1,-11,-1055.242076,-2189.0000
20260413,退货单,安踏大货唯品会,8125C1114-5,-3,-1356.512195,-2247.0000
20260413,退货单,安踏大货唯品会,912515513-1,-90,-8926.635207,-30510.0000
20260413,退货单,安踏大货唯品会,912528892-1,-26,-4020.0,-10374.0000
20260413,退货单,安踏大货唯品会,912535511-10,-5,-1323.04878,-1995.0000
20260413,退货单,安踏大货唯品会,912537750-1,-6,-800.436478,-2034.0000
20260413,退货单,安踏大货唯品会,912618895-3,-9,-1738.749056,-4221.0000
20260413,退货单,安踏大货唯品会,922515511-3,-7,-1665.895037,-2793.0000
20260413,退货单,安踏大货唯品会,922525572F-51,-66,-13682.68294,-26334.0000
20260413,退货单,安踏大货唯品会,922528826F-9,-14,-1472.0,-4186.0000
20260413,退货单,安踏大货唯品会,922548807F-4,-29,-3865.0,-11571.0000
20260413,退货单,安踏大货唯品会,922615556-4,-1,-243.146341,-469.0000
20260413,退货单,安踏大货唯品会,922616649-5,-10,-2277.804876,-4690.0000
20260413,退货单,安踏大货唯品会,952517505-1,-17,-1518.0,-4063.0000
20260413,退货单,安踏大货唯品会,952517505-3,-219,-18912.121951,-52341.0000
20260413,退货单,安踏大货唯品会,952526508-3,-3,-333.0,-897.0000
20260413,退货单,安踏大货唯品会,952527114-10,-14,-995.0,-1386.0000
20260413,退货单,安踏大货唯品会,952537302-1,-50,-5877.024384,-9950.0000
20260413,退货单,安踏大货唯品会,952628103-17,-7,-483.0,-693.0000
20260413,退货单,安踏大货唯品会,962427701-6,-4,-308.0,-796.0000
20260413,退货单,安踏大货唯品会,962527704-3,-6,-462.0,-1194.0000
20260413,退货单,安踏大货唯品会,962527704-4,-36,-2732.0,-7164.0000
20260413,退货单,安踏大货唯品会,962528115-1,-35,-2314.829783,-4165.0000
20260413,退货单,安踏大货唯品会,962545401-5,-3,-236.14634099999998,-597.0000
20260413,退货单,安踏大货唯品会,972438701-9,-6,-284.0,-1434.0000
20260413,退货单,微信视频号-安踏男装旗舰店,962627110-6,-2,-194.0,-278.0000
20260413,退货单,微信视频号-安踏旗舰店,912537702Q-6,-4,-676.0,-1076.0000
20260413,退货单,微信视频号-安踏旗舰店,952525506-4,-3,-367.0,-597.0000
20260413,退货单,拼多多-郑州安发安踏锋锐专卖店,152447653U-3,-1,-140.01,-369.0000
20260413,退货单,拼多多-郑州安发安踏锋锐专卖店,162517517U-2,-4,-387.0,-956.0000
20260413,退货单,拼多多-郑州安发安踏锋锐专卖店,162517517U-3,-1,-99.0,-239.0000
20260413,退货单,拼多多-郑州安发安踏锋锐专卖店,172421117-3,-5,-495.0,-1695.0000
20260413,退货单,拼多多-郑州安发安踏锋锐专卖店,952447606-5,-2,-572.0,-1798.0000
20260413,退货单,拼多多-郑州安发安踏锋锐专卖店,952546710-2,-6,-778.0,-1794.0000
20260413,退货单,拼多多-郑州安发安踏锋锐专卖店,962515701-1,-2,-198.0,-678.0000
20260413,退货单,抖音-安踏运动旗舰店,912541602Q-1,-2,-518.0,-998.0000
20260413,退货单,抖音-安踏运动旗舰店,952537509-4,-1,-179.0,-269.0000
20260413,退货单,抖音-安踏运动旗舰店,952627208-3,-29,-2811.0,-4031.0000
20260413,退货单,抖音-安踏运动旗舰店,952627208-5,-81,-7789.76,-11259.0000
20260413,退货单,抖音-安踏运动旗舰店,952627401-3,-1,-159.0,-219.0000
20260413,退货单,快手-安踏官方旗舰店,922615541-4,-4,-516.0,-796.0000
20260413,退货单,天猫-安踏冠军旗舰店,152620525-1,-23,-8619.52,-11477.0000
20260413,退货单,抖音-安踏广州专卖店,162627101D-3,-42,-5786.75,-8358.0000
20260413,退货单,天猫-安踏官方网店,112545545-9,-3,-889.4200000000001,-1197.0000
20260413,退货单,天猫-安踏运动装备旗舰店,1826111134-2,-1,-55.0,-69.0000
20260413,退货单,抖音-安踏北京旗舰店,112617710R-4,-2,-358.0,-598.0000
20260413,退货单,抖音-安踏男鞋旗舰店,112628851R-1,-100,-26900.0,-39900.0000
20260413,退货单,抖音-安踏泉州专卖2店,112625533R-2,-83,-26477.0,-41417.0000
20260413,退货单,抖音-安踏泉州专卖店,122618071R-3,-2,-518.0,-878.0000
20260413,退货单,快手-安踏泉州奥莱专卖店,112628012R-1,-11,-2189.0,-3289.0000
20260413,退货单,天猫-ANTA SUPERSTORE旗舰店,112627701U-3,-1,-279.0,-299.0000
20260413,退货单,安踏大货唯品会,152448616U-2,-10,-712.0,-3990.0000
20260413,退货单,安踏大货唯品会,152448735U-6,-2,-146.0,-538.0000
20260413,退货单,安踏大货唯品会,162447636U-3,-22,-2215.0,-9658.0000
20260413,退货单,京东-安踏官方旗舰店,112528091-3,-1,-239.0,-439.0000
20260413,退货单,天猫-安踏官方网店,112525582-4,-1,-232.4,-399.0000
20260413,退货单,天猫-安踏官方网店,112525583-1,-5,-1457.48,-2995.0000
20260413,退货单,天猫-安踏官方网店,122547711-3,-6,-1654.75,-2994.0000
20260413,退货单,天猫-安踏官方网店,162527124-1,-2,-189.59,-338.0000
20260413,退货单,天猫-安踏官方网店,162547501S-1,-8,-1979.64,-2952.0000
20260413,退货单,天猫-anta官方outlets店,112537718-2,-1,-168.1,-399.0000
20260413,退货单,抖音-安踏楚河汉街专卖店,152530515-3,-4,-1396.0,-2796.0000
20260413,退货单,抖音-安踏汉中汉台区吾悦专卖店,112548801-2,-14,-3322.1,-6566.0000
20260413,退货单,抖音-安踏店播专卖店,112615538A-2,-4,-2236.0,-3196.0000
20260413,退货单,抖音-安踏ANTA晋博运动专卖店,112525577R-1,-2,-378.0,-598.0000
20260413,退货单,抖音-安踏男鞋旗舰店,112615555-6,-49,-14601.0,-24451.0000
20260413,退货单,抖音-安踏泉州专卖2店,152617502S-3,-52,-13247.52,-17628.0000
20260413,退货单,抖音-安踏泉州专卖店,112615545-4,-34,-10166.0,-13566.0000
20260413,退货单,京东-ANTAsuperstore旗舰店,162517638U-4,-1,-189.0,-339.0000
20260413,退货单,拼多多-安踏旗舰店,152518517-3,-1,-157.0,-369.0000
20260413,退货单,拼多多-安踏旗舰店,152535112-5,-6,-308.4,-834.0000
20260413,退货单,安踏大货唯品会,162538603-1,-5,-928.073172,-2245.0000
20260413,退货单,天猫-安踏冠军旗舰店,152520601-3,-1,-1679.0,-2399.0000
20260413,退货单,天猫-anta官方outlets店,152518302S-2,-4,-587.6999999999999,-1196.0000
20260413,退货单,安踏大货唯品会,112618818-6,-1,-269.0,-339.0000
20260413,退货单,安踏大货唯品会,122535515-3,-16,-2591.609756,-6384.0000
20260413,退货单,安踏大货唯品会,122548801-2,-7,-1673.0,-3283.0000
20260413,退货单,安踏大货唯品会,152547613N-1,-1,-308.268293,-549.0000
20260413,退货单,天猫-安踏官方网店,122538079-2,-1,-199.0,-399.0000
20260413,退货单,抖音-安踏北京专卖2店,192628974D-6,-6,-354.0,-834.0000
20260413,退货单,抖音-安踏北京专卖2店,192628982D-2,-18,-1062.0,-2502.0000
20260413,退货单,拼多多-安踏旗舰店,152527301D-1,-5,-416.5,-1195.0000
20260413,换货单,拼多多-安踏运动旗舰店,162538306-1,1,112.0,339.0000
20260413,换货单,天猫-安踏官方网店,922518001Q-1,3,477.0,807.0000
20260413,换货单,天猫-安踏官方网店,952627103-4,14,914.27,1386.0000
20260413,换货单,天猫-安踏官方网店,952627103-6,3,202.69,297.0000
20260413,换货单,抖音-安踏官方旗舰店,172628107R-1,1,299.0,299.0000
20260413,换货单,天猫-anta安踏驰尚专卖店,952627702-5,1,127.31,199.0000
20260413,换货单,拼多多-安踏旗舰店,972611401-1,1,215.0,339.0000
20260413,换货单,拼多多-安踏安之汀专卖店,912625547F-4,1,236.61,399.0000
20260413,换货单,天猫-anta安踏安驰专卖店,912635509F-10,1,149.0,269.0000
20260413,换货单,拼多多-上海安驰安踏专卖店,972611402-4,1,214.99,369.0000
20260413,换货单,天猫-安踏体育篮球旗舰店,912626641-6,1,190.93,269.0000
20260413,换货单,抖音-安踏服饰配件旗舰店,112627766R-6,2,378.0,598.0000
20260413,换货单,抖音-安踏男鞋旗舰店,122628851R-1,1,269.0,399.0000
20260413,换货单,天猫-anta安踏北京专卖店,152617503S-3,1,269.0,449.0000
20260413,换货单,拼多多-安踏旗舰店,122525542-1,1,178.0,439.0000
20260413,换货单,抖音-安踏广州专卖店,152627329-3,1,309.0,369.0000
20260413,退货单,抖音-安踏广州专卖店,912616649-4,-7,-1918.0,-3283.0000
20260413,退货单,抖音-安踏广州专卖店,912616649-6,-63,-17422.0,-29547.0000
20260413,退货单,拼多多-安踏篮球旗舰店,112538896-1,-23,-2591.87,-8487.0000
20260413,退货单,拼多多-安踏篮球旗舰店,122538882R-3,-4,-574.0,-1756.0000
20260413,退货单,拼多多-安踏篮球旗舰店,152447341U-1,-9,-860.4,-2151.0000
20260413,退货单,拼多多-安踏篮球旗舰店,152517326U-5,-1,-92.0,-239.0000
20260413,退货单,拼多多-安踏篮球旗舰店,162446901-4,-1,-458.0,-1699.0000
20260413,退货单,拼多多-安踏篮球旗舰店,162448750U-3,-4,-284.0,-1076.0000
20260413,退货单,拼多多-安踏篮球旗舰店,922448888-2,-2,-194.0,-738.0000
20260413,退货单,拼多多-安踏篮球旗舰店,952526605-3,-5,-580.82,-1345.0000
20260413,退货单,拼多多-安踏篮球旗舰店,952528303-2,-3,-267.0,-657.0000
20260413,退货单,拼多多-安踏运动旗舰店,112525547R-4,-1,-239.0,-399.0000
20260413,退货单,拼多多-安踏运动旗舰店,122528018-7,-1,-108.0,-399.0000
20260413,退货单,拼多多-安踏运动旗舰店,152437607-1,-1,-129.0,-499.0000
20260413,退货单,拼多多-安踏运动旗舰店,152520121-6,-2,-298.0,-678.0000
20260413,退货单,拼多多-安踏运动旗舰店,152530119-3,-1,-249.0,-449.0000
20260413,退货单,拼多多-安踏运动旗舰店,162447607-1,-2,-598.0,-2398.0000
20260413,退货单,拼多多-安踏运动旗舰店,162530516-2,-1,-252.0,-599.0000
20260413,退货单,拼多多-安踏运动旗舰店,912548009-1,-1,-226.0,-369.0000
20260413,退货单,拼多多-安踏运动旗舰店,922538023-2,-1,-129.0,-399.0000
20260413,退货单,拼多多-安踏运动旗舰店,952515604-4,-4,-435.0,-1596.0000
20260413,退货单,拼多多-安踏运动旗舰店,952517307N-3,-2,-100.0,-398.0000
20260413,退货单,拼多多-安踏运动旗舰店,952525402-3,-1,-129.0,-239.0000
20260413,退货单,拼多多-安踏运动旗舰店,952525506-4,-1,-109.0,-199.0000
20260413,退货单,拼多多-安踏运动旗舰店,952528105-1,-4,-282.0,-796.0000
20260413,退货单,拼多多-安踏运动旗舰店,962517310N-1,-2,-97.02,-398.0000
20260413,退货单,拼多多-安踏运动旗舰店,962528101-5,-1,-39.0,-119.0000
20260413,退货单,京东-安踏官方旗舰店,122618888-6,-1,-279.0,-439.0000
20260413,退货单,京东-安踏官方旗舰店,152617502S-4,-1,-259.0,-339.0000
20260413,退货单,京东-安踏官方旗舰店,912515511-6,-1,-269.0,-399.0000
20260413,退货单,京东-安踏官方旗舰店,922525558F-1,-1,-179.0,-299.0000
20260413,退货单,京东-安踏官方旗舰店,922625593-2,-1,-299.0,-499.0000
20260413,退货单,京东-安踏官方旗舰店,952547508-2,-1,-219.0,-369.0000
20260413,退货单,京东-安踏官方旗舰店,962617701-6,-10,-1783.7199999999998,-3390.0000
20260413,退货单,天猫-安踏官方网店,112545575-1,-6,-3864.2,-4794.0000
20260413,退货单,天猫-安踏官方网店,112615508R-6,-2,-435.11,-798.0000
20260413,退货单,天猫-安踏官方网店,112617711-10,-1,-299.0,-399.0000
20260413,退货单,天猫-安踏官方网店,122548032-3,-5,-1188.62,-1995.0000
20260413,退货单,天猫-安踏官方网店,122618888-8,-4,-1103.49,-1596.0000
20260413,退货单,天猫-安踏官方网店,152527110-1,-2,-195.42,-338.0000
20260413,退货单,天猫-安踏官方网店,152546406N-2,-1,-239.67,-339.0000
20260413,退货单,天猫-安踏官方网店,152548720N-1,-1,-150.61,-299.0000
20260413,退货单,天猫-安踏官方网店,152617304S-3,-4,-1020.81,-1356.0000
20260413,退货单,天猫-安踏官方网店,162628120-3,-1,-239.0,-239.0000
20260413,退货单,天猫-安踏官方网店,172628107R-1,-40,-11960.0,-11960.0000
20260413,退货单,天猫-安踏官方网店,192628154-1,-1,-249.0,-269.0000
20260413,退货单,天猫-安踏官方网店,192628154-3,-2,-464.83000000000004,-538.0000
20260413,退货单,天猫-安踏官方网店,912545570-1,-4,-1108.31,-1996.0000
20260413,退货单,天猫-安踏官方网店,912611606-2,-1,-365.71,-599.0000
20260413,退货单,天猫-安踏官方网店,912618816-2,-5,-1455.98,-2495.0000
20260413,退货单,天猫-安踏官方网店,912618816-4,-6,-1779.4,-2994.0000
20260413,退货单,天猫-安踏官方网店,912625516-8,-14,-3701.6500000000005,-5586.0000
20260413,退货单,天猫-安踏官方网店,912626650-1,-7,-2136.4900000000002,-3283.0000
20260413,退货单,天猫-安踏官方网店,912626655-4,-6,-1397.81,-2214.0000
20260413,退货单,天猫-安踏官方网店,922518068F-3,-4,-693.0999999999999,-1196.0000
20260413,退货单,天猫-安踏官方网店,922535505-2,-17,-2559.47,-4573.0000
20260413,退货单,天猫-安踏官方网店,922548005Q-4,-1,-147.43,-299.0000
20260413,退货单,天猫-安踏官方网店,922615590F-6,-7,-2025.93,-3493.0000
20260413,退货单,天猫-安踏官方网店,922618009-5,-67,-12810.220000000003,-24723.0000
20260413,退货单,天猫-安踏官方网店,922618009-7,-3,-593.96,-1107.0000
20260413,退货单,天猫-安踏官方网店,922618888-6,-23,-5135.200000000001,-9177.0000
20260413,退货单,天猫-安踏官方网店,922625525-3,-3,-833.21,-1197.0000
20260413,退货单,天猫-安踏官方网店,922627706-2,-12,-1970.6299999999999,-2988.0000
20260413,退货单,天猫-安踏官方网店,922628851-1,-12,-3055.42,-4788.0000
20260413,退货单,天猫-安踏官方网店,922628851-2,-3,-804.0,-1197.0000
20260413,退货单,天猫-安踏官方网店,952537204-5,-11,-2720.4500000000003,-5489.0000
20260413,退货单,天猫-安踏官方网店,952546703-4,-4,-646.84,-1196.0000
20260413,退货单,天猫-安踏官方网店,952547712-3,-1,-99.0,-199.0000
20260413,退货单,天猫-安踏官方网店,952617504-2,-13,-2673.7400000000002,-4407.0000
20260413,退货单,天猫-安踏官方网店,952617604-3,-23,-5951.02,-10327.0000
20260413,退货单,天猫-安踏官方网店,952625103-2,-35,-4616.670000000001,-5915.0000
20260413,退货单,天猫-安踏官方网店,952627115-2,-3,-489.13,-657.0000
20260413,退货单,天猫-安踏官方网店,952627401-1,-8,-1213.26,-1752.0000
20260413,退货单,天猫-安踏官方网店,952627401-4,-34,-5253.91,-7446.0000
20260413,退货单,天猫-安踏官方网店,952627702-4,-11,-1471.65,-2189.0000
20260413,退货单,天猫-安踏官方网店,962535404-4,-7,-873.5500000000001,-1533.0000
20260413,退货单,天猫-安踏官方网店,962536601-4,-6,-2454.5,-5994.0000
20260413,退货单,天猫-安踏官方网店,962538304-1,-12,-1384.24,-2388.0000
20260413,退货单,天猫-安踏官方网店,962546401-4,-1,-100.08,-239.0000
20260413,退货单,天猫-安踏官方网店,962617401-1,-16,-2149.62,-3824.0000
20260413,退货单,天猫-安踏官方网店,962617701-1,-17,-3506.08,-5763.0000
20260413,退货单,天猫-安踏官方网店,962627111-1,-3,-267.0,-357.0000
20260413,退货单,天猫-安踏官方网店,962627703-5,-9,-1105.02,-1791.0000
20260413,退货单,天猫-安踏官方网店,962628111-2,-2,-292.06,-398.0000
20260413,退货单,天猫-安踏官方网店,972628118-4,-13,-1435.0900000000001,-2197.0000
20260413,退货单,天猫-安踏官方网店,992617231R-2,-7,-312.59,-553.0000
20260413,退货单,淘宝-安踏品牌网店,952546603-4,-1,-652.71,-1599.0000
20260413,退货单,天猫-安踏运动装备旗舰店,1826114106-3,-4,-205.04,-316.0000
20260413,退货单,天猫-安踏女子运动旗舰店,922525521-4,-2,-378.0,-678.0000
20260413,退货单,天猫-安踏女子运动旗舰店,922628505-1,-5,-1211.57,-1845.0000
20260413,退货单,天猫-安踏跑步旗舰店,112625546-5,-1,-369.0,-399.0000
20260413,退货单,天猫-安踏跑步旗舰店,122615583-2,-1,-459.0,-599.0000
20260413,退货单,天猫-安踏跑步旗舰店,912525504F-2,-5,-879.04,-1495.0000
20260413,退货单,天猫-安踏跑步旗舰店,922535511-4,-2,-496.18,-798.0000
20260413,退货单,天猫-anta官方outlets店,152517519S-2,-1,-106.7,-339.0000
20260413,退货单,天猫-anta官方outlets店,912525522-2,-2,-205.93,-598.0000
20260413,退货单,天猫-anta官方outlets店,922457701-3,-1,-103.33,-299.0000
20260413,退货单,天猫-anta官方outlets店,922535505-2,-15,-1879.5,-4035.0000
20260413,退货单,天猫-anta官方outlets店,922548831-4,-1,-206.91,-439.0000
20260413,退货单,天猫-anta官方outlets店,952536603-3,-1,-370.03,-1099.0000
20260413,退货单,天猫-anta安踏北京专卖店,952617304N-3,-1,-99.0,-169.0000
20260413,退货单,得物-安踏直发店,112528869-1,-1,-209.0,-399.0000
20260413,退货单,得物-安踏直发店,192638258R-1,-1,-139.0,-139.0000
20260413,退货单,得物-安踏直发店,912621802S-2,-4,-430.0,-676.0000
20260413,退货单,得物-安踏直发店,912628011Q-2,-11,-1727.0,-2959.0000
20260413,退货单,得物-安踏直发店,912628011Q-5,-10,-1590.0,-2690.0000
20260413,退货单,得物-安踏直发店,922625528-1,-1,-249.0,-399.0000
20260413,退货单,得物-安踏直发店,922625528-7,-13,-3273.0,-5187.0000
20260413,退货单,得物-安踏直发店,952628103-3,-23,-1490.0,-2277.0000
20260413,退货单,得物-安踏直发店,952628103-7,-18,-1170.0,-1782.0000
20260413,退货单,得物-安踏直发店2店,922525575F-1,-2,-401.0,-798.0000
20260413,退货单,得物-安踏直发店2店,922545577-2,-1,-238.0,-399.0000
20260413,退货单,得物直发-安踏运动旗舰店,112535576R-5,-1,-1619.0,-1699.0000
20260413,退货单,抖音-安踏奥莱旗舰店DP,112537789-5,-1,-264.0,-549.0000
20260413,退货单,抖音-安踏体育奥莱旗舰店,962627208-1,-73,-10097.0,-14527.0000
20260413,退货单,抖音-anta安踏安之业专卖店,952627114-1,-36,-3278.7200000000003,-5004.0000
20260413,退货单,抖音-anta安踏安之业专卖店,952627114-5,-165,-14845.900000000001,-22935.0000
20260413,退货单,抖音-anta安踏安之业专卖店,952627114-9,-376,-33911.16,-52264.0000
20260413,退货单,抖音-anta安踏安之业专卖店,952637508P-3,-21,-2044.0,-3549.0000
20260413,退货单,抖音-安踏服饰配件旗舰店,912618898-1,-1,-139.0,-239.0000
20260413,退货单,抖音-安踏健身旗舰店,922527703Q-2,-12,-2362.01,-4068.0000
20260413,退货单,抖音-安踏健身旗舰店,952627101-6,-2,-138.0,-198.0000
20260413,退货单,抖音-安踏健身旗舰店,952627136-1,-56,-3259.0,-4424.0000
20260413,退货单,抖音-安踏健身旗舰店,952627136-2,-11,-639.0,-869.0000
20260413,退货单,抖音-安踏健身旗舰店,952627136-5,-55,-3215.0,-4345.0000
20260413,退货单,抖音-安踏轻运动旗舰店,912527703Q-1,-11,-2322.34,-3729.0000
20260413,退货单,抖音-安踏轻运动旗舰店,952617607-1,-3,-777.0,-1347.0000
20260413,退货单,抖音-安踏奥莱旗舰店,922625527-8,-235,-60915.0,-93765.0000
20260413,退货单,抖音-安踏官方旗舰店,152547401N-3,-1,-194.0,-339.0000
20260413,退货单,抖音-安踏官方旗舰店,922618888-6,-1,-239.0,-399.0000
20260413,退货单,抖音-安踏官方旗舰店,962547201-2,-1,-215.94,-449.0000
20260413,退货单,天猫-anta安踏安鸿博专卖店,922525570F-1,-2,-298.0,-538.0000
20260413,退货单,天猫-anta安踏安鸿专卖店,112615512R-2,-1,-274.08,-599.0000
20260413,退货单,天猫-anta安踏安鸿专卖店,912525509F-4,-3,-447.0,-807.0000
20260413,退货单,天猫-anta安踏安鸿专卖店,912628829-5,-2,-378.0,-598.0000
20260413,退货单,天猫-anta安踏安鸿专卖店,922525529F-8,-3,-447.0,-807.0000
20260413,退货单,天猫-anta安踏安鸿专卖店,952537404-4,-1,-157.11,-219.0000
20260413,退货单,快手-安踏ANTA运动鞋服旗舰店,922628833-2,-3,-567.0,-897.0000
20260413,退货单,快手-安踏运动鞋服专卖店,122618853-1,-1,-289.0,-399.0000
20260413,退货单,快手-安踏运动内着专卖店,112615582-3,-7,-1953.05,-2793.0000
20260413,退货单,拼多多-安踏旗舰店,112435583-1,-4,-765.13,-2396.0000
20260413,退货单,拼多多-安踏旗舰店,112521604-2,-4,-472.49,-1356.0000
20260413,退货单,拼多多-安踏旗舰店,112535509U-7,-9,-1078.0,-2691.0000
20260413,退货单,拼多多-安踏旗舰店,112535545-6,-15,-2281.76,-5985.0000
20260413,退货单,拼多多-安踏旗舰店,112537789-4,-11,-2782.0,-6039.0000
20260413,退货单,拼多多-安踏旗舰店,112538507U-1,-14,-613.07,-1386.0000
20260413,退货单,拼多多-安踏旗舰店,112538507U-2,-8,-359.59999999999997,-792.0000
20260413,退货单,拼多多-安踏旗舰店,112547707U-1,-3,-286.52000000000004,-747.0000
20260413,退货单,拼多多-安踏旗舰店,112547707U-3,-8,-763.3800000000001,-1992.0000
20260413,退货单,拼多多-安踏旗舰店,112628812-1,-1,-309.0,-339.0000
20260413,退货单,拼多多-安踏旗舰店,122528889-1,-14,-1610.2199999999998,-5586.0000
20260413,退货单,拼多多-安踏旗舰店,122528889-4,-11,-1262.8000000000002,-4389.0000
20260413,退货单,拼多多-安踏旗舰店,122528891-6,-6,-884.6,-2634.0000
20260413,退货单,拼多多-安踏旗舰店,122535585R-1,-31,-3989.8199999999993,-13609.0000
20260413,退货单,拼多多-安踏旗舰店,122535585R-2,-33,-4273.959999999999,-14487.0000
20260413,退货单,拼多多-安踏旗舰店,122538880-1,-8,-991.0,-3192.0000
20260413,退货单,拼多多-安踏旗舰店,152521112-4,-21,-1570.8099999999997,-4179.0000
20260413,退货单,拼多多-安踏旗舰店,152527101D-3,-9,-807.0,-1791.0000
20260413,退货单,拼多多-安踏旗舰店,152537104R-3,-3,-171.93,-417.0000
20260413,退货单,拼多多-安踏旗舰店,162528217U-4,-7,-1117.29,-2583.0000
20260413,退货单,拼多多-安踏旗舰店,162537512S-3,-1,-172.0,-399.0000
20260413,退货单,拼多多-安踏旗舰店,172431108-4,-6,-564.0,-1614.0000
20260413,退货单,拼多多-安踏旗舰店,912618008-3,-1,-184.99,-339.0000
20260413,退货单,拼多多-安踏旗舰店,922528810-2,-33,-3067.36,-9867.0000
20260413,退货单,拼多多-安踏旗舰店,922528821-3,-15,-1587.27,-5085.0000
20260413,退货单,拼多多-安踏旗舰店,922528822-3,-43,-5340.529999999999,-17157.0000
20260413,退货单,拼多多-安踏旗舰店,922528822-5,-9,-1106.56,-3591.0000
20260413,退货单,拼多多-安踏旗舰店,922528826F-9,-19,-2011.0,-5681.0000
20260413,退货单,拼多多-安踏旗舰店,922538828-2,-4,-378.0,-1196.0000
20260413,退货单,拼多多-安踏旗舰店,922548887-3,-1,-125.0,-299.0000
20260413,退货单,拼多多-安踏旗舰店,952535406-1,-4,-178.87,-556.0000
20260413,退货单,拼多多-安踏旗舰店,952537303-1,-2,-238.0,-398.0000
20260413,退货单,拼多多-安踏旗舰店,952545401-5,-23,-1332.8400000000001,-3887.0000
20260413,退货单,拼多多-安踏旗舰店,952547711-2,-1,-79.0,-199.0000
20260413,退货单,拼多多-安踏旗舰店,952611402-1,-1,-95.0,-199.0000
20260413,退货单,拼多多-安踏旗舰店,962527123-3,-4,-301.93,-556.0000
20260413,退货单,拼多多-安踏旗舰店,962527604-1,-2,-178.0,-478.0000
20260413,退货单,拼多多-安踏旗舰店,962546401-1,-4,-352.0,-956.0000
20260413,退货单,拼多多-安踏旗舰店,962546401-4,-2,-176.0,-478.0000
20260413,退货单,拼多多-安踏旗舰店,962546603-4,-8,-1353.4,-3592.0000
20260413,退货单,拼多多-ANTA安踏运动装备旗舰店,922618099-3,-3,-387.0,-597.0000
20260413,退货单,拼多多-ANTA安踏运动装备旗舰店,922618099-4,-1,-129.0,-199.0000
20260413,退货单,拼多多-安踏男鞋官方旗舰店,912616649-6,-8,-1980.0,-3752.0000
20260413,退货单,拼多多-安踏安之荣专卖店,922625570F-8,-3,-447.0,-807.0000
20260413,退货单,拼多多-安踏安之荣专卖店,962627110-1,-1,-99.0,-139.0000
20260413,退货单,拼多多-安踏安之财专卖店,962547310S-2,-1,-69.0,-139.0000
20260413,退货单,拼多多-安踏安合力专卖店,912615508-4,-13,-1801.0,-3887.0000
20260413,退货单,拼多多-安踏安合力专卖店,922625592-2,-2,-454.0,-798.0000
20260413,退货单,拼多多-安踏安合力专卖店,952517505-3,-1,-99.0,-239.0000
20260413,退货单,拼多多-安踏安合力专卖店,962617601-1,-14,-2354.0,-4746.0000
20260413,退货单,拼多多-安踏安合力专卖店,962617601-2,-14,-2290.0,-4746.0000
20260413,退货单,京东-安踏安建立专卖店,952628103-7,-4,-266.0,-396.0000
20260413,退货单,天猫-anta安踏安建立专卖店,922618099-5,-4,-489.94,-796.0000
20260413,退货单,天猫-安踏安大专卖店,912525508-1,-1,-141.91,-269.0000
20260413,退货单,京东-安踏安驰专卖店,922525506F-10,-2,-298.0,-538.0000
20260413,退货单,京东-安踏思捷悦合专卖店,912525502F-10,-2,-298.0,-538.0000
20260413,退货单,京东-安踏思捷悦合专卖店,952627114-5,-1,-99.0,-139.0000
20260413,退货单,京东-安踏思捷悦合专卖店,962627208-2,-2,-278.0,-398.0000
20260413,退货单,天猫-anta安踏安驰专卖店,112545581-16,-2,-581.24,-998.0000
20260413,退货单,天猫-anta安踏安驰专卖店,912525515F-9,-8,-1183.69,-2152.0000
20260413,退货单,天猫-anta安踏安驰专卖店,952537303-3,-1,-119.0,-199.0000
20260413,退货单,天猫-anta安踏安驰专卖店,952627309-3,-11,-1301.97,-2189.0000
20260413,退货单,拼多多-上海安驰安踏专卖店,122538851-5,-4,-756.0,-1596.0000
20260413,退货单,拼多多-上海安驰安踏专卖店,922528003F-1,-4,-625.0,-1596.0000
20260413,退货单,京东-安踏御英专卖店,122525583-3,-3,-907.0,-1797.0000
20260413,退货单,京东-安踏御英专卖店,952537601-4,-5,-935.0,-2495.0000
20260413,退货单,拼多多-上海御英安踏专卖店,922535505-2,-3,-384.0,-807.0000
20260413,退货单,微信视频号-安踏女子运动旗舰店,922527703Q-2,-16,-3504.0,-5424.0000
20260413,退货单,微信视频号-安踏女子运动旗舰店,922615520-1,-1,-249.0,-399.0000
