结算日期,单据类型,店铺名称,货号,销售数量,销售金额,吊牌金额
20260323,退货单,安踏大货唯品会,172531111-4,-4,-459.365853,-796.0000
20260323,退货单,安踏大货唯品会,172531114-5,-2,-251.72945099999998,-478.0000
20260323,退货单,安踏大货唯品会,172531513-2,-2,-439.452836,-898.0000
20260323,退货单,安踏大货唯品会,172531703-1,-1,-256.243902,-499.0000
20260323,退货单,安踏大货唯品会,172538113-1,-2,-160.682926,-338.0000
20260323,退货单,安踏大货唯品会,172538501-2,-1,-131.682927,-269.0000
20260323,退货单,安踏大货唯品会,172541707-1,-1,-364.365854,-599.0000
20260323,退货单,安踏大货唯品会,1825172546-1,-1,-67.0,-99.0000
20260323,退货单,安踏大货唯品会,1825332478-1,-1,-157.0,-259.0000
20260323,退货单,安踏大货唯品会,192518151-1,-2,-124.0,-398.0000
20260323,退货单,安踏大货唯品会,912425512-7,-3,-689.0,-2097.0000
20260323,退货单,安踏大货唯品会,912445595-3,-6,-1492.0,-4794.0000
20260323,退货单,安踏大货唯品会,912515507-1,-2,-313.0,-998.0000
20260323,退货单,安踏大货唯品会,912515552-4,-2,-351.365854,-798.0000
20260323,退货单,安踏大货唯品会,912525522-2,-3,-357.0,-897.0000
20260323,退货单,安踏大货唯品会,912525598-5,-3,-974.8048779999999,-2097.0000
20260323,退货单,安踏大货唯品会,912527751-3,-3,-436.0,-1017.0000
20260323,退货单,安踏大货唯品会,912528892-3,-2,-390.682927,-798.0000
20260323,退货单,安踏大货唯品会,912531801S-1,-1,-233.0,-399.0000
20260323,退货单,安踏大货唯品会,912535503-2,-3,-487.0,-897.0000
20260323,退货单,安踏大货唯品会,912535508-3,-3,-357.0,-897.0000
20260323,退货单,安踏大货唯品会,912535590-6,-5,-1112.598822,-2495.0000
20260323,退货单,安踏大货唯品会,912537702Q-4,-12,-1828.0243899999998,-3228.0000
20260323,退货单,安踏大货唯品会,912537750-1,-2,-281.804878,-678.0000
20260323,退货单,安踏大货唯品会,912538822-2,-2,-353.365854,-798.0000
20260323,退货单,安踏大货唯品会,912545527-1,-3,-372.0,-897.0000
20260323,退货单,安踏大货唯品会,912545597-1,-9,-1310.0,-3591.0000
20260323,退货单,安踏大货唯品会,912547703Q-1,-3,-631.390245,-1017.0000
20260323,退货单,安踏大货唯品会,912547703Q-2,-1,-210.463415,-339.0000
20260323,退货单,安踏大货唯品会,912548005Q-2,-1,-137.902439,-299.0000
20260323,退货单,安踏大货唯品会,912548088-4,-1,-215.0,-499.0000
20260323,退货单,安踏大货唯品会,912548802-1,-2,-342.682927,-678.0000
20260323,退货单,安踏大货唯品会,912548832-1,-1,-165.0,-339.0000
20260323,退货单,安踏大货唯品会,912611602-1,-2,-558.0,-998.0000
20260323,退货单,安踏大货唯品会,912615511-1,-2,-538.0,-798.0000
20260323,退货单,安踏大货唯品会,912615511-2,-1,-269.0,-399.0000
20260323,退货单,安踏大货唯品会,912615556-9,-2,-645.804878,-938.0000
20260323,退货单,安踏大货唯品会,912615566-5,-3,-2097.0,-2997.0000
20260323,退货单,安踏大货唯品会,912615588-4,-1,-499.0,-799.0000
20260323,退货单,安踏大货唯品会,912615588-5,-2,-998.0,-1598.0000
20260323,退货单,安踏大货唯品会,912616639-2,-1,-268.02439,-439.0000
20260323,退货单,安踏大货唯品会,912616649-3,-1,-288.02439,-469.0000
20260323,退货单,安踏大货唯品会,912616649-4,-1,-288.02439,-469.0000
20260323,退货单,安踏大货唯品会,912616670-3,-1,-258.02439,-439.0000
20260323,退货单,安踏大货唯品会,912618003Q-3,-1,-252.02439,-439.0000
20260323,退货单,安踏大货唯品会,912618895-5,-2,-496.243902,-938.0000
20260323,退货单,安踏大货唯品会,912625505-3,-1,-219.0,-299.0000
20260323,退货单,安踏大货唯品会,912625514-4,-2,-587.02439,-798.0000
20260323,退货单,安踏大货唯品会,912625514-6,-3,-875.0487800000001,-1197.0000
20260323,退货单,安踏大货唯品会,912627792-2,-5,-1141.341462,-1495.0000
20260323,退货单,安踏大货唯品会,912628002-2,-2,-338.0,-538.0000
20260323,退货单,安踏大货唯品会,912628003-1,-1,-199.0,-339.0000
20260323,退货单,安踏大货唯品会,912628011Q-1,-2,-318.0,-538.0000
20260323,退货单,安踏大货唯品会,922345512-1,-8,-1139.5609749999999,-2152.0000
20260323,退货单,安踏大货唯品会,922355515-10,-2,-291.926829,-538.0000
20260323,退货单,安踏大货唯品会,922425527-4,-2,-314.365854,-598.0000
20260323,退货单,安踏大货唯品会,922427705S-2,-2,-296.0,-878.0000
20260323,退货单,安踏大货唯品会,922457701-5,-3,-396.0,-897.0000
20260323,退货单,安踏大货唯品会,922515504-2,-2,-194.0,-798.0000
20260323,退货单,安踏大货唯品会,922515511-10,-5,-1104.0,-1995.0000
20260323,退货单,安踏大货唯品会,922518077-8,-1,-141.0,-399.0000
20260323,退货单,安踏大货唯品会,922518077-9,-3,-471.0,-1197.0000
20260323,退货单,安踏大货唯品会,922525508-3,-2,-268.0,-538.0000
20260323,退货单,安踏大货唯品会,922525526F-2,-4,-668.731708,-1596.0000
20260323,退货单,安踏大货唯品会,922525527F-3,-1,-189.463415,-399.0000
20260323,退货单,安踏大货唯品会,922525570-1,-10,-1165.658536,-2690.0000
20260323,退货单,安踏大货唯品会,922525570-3,-3,-318.0,-807.0000
20260323,退货单,安踏大货唯品会,922527778-4,-2,-200.0,-598.0000
20260323,退货单,安踏大货唯品会,922528003F-1,-2,-394.92683,-798.0000
20260323,退货单,安踏大货唯品会,922528011-3,-3,-489.0,-1197.0000
20260323,退货单,安踏大货唯品会,922535503-2,-3,-487.0,-897.0000
20260323,退货单,安踏大货唯品会,922535508-5,-8,-872.0,-2392.0000
20260323,退货单,安踏大货唯品会,922535561-4,-8,-1136.0,-3192.0000
20260323,退货单,安踏大货唯品会,922535592-1,-3,-514.804878,-1197.0000
20260323,退货单,安踏大货唯品会,922537721-4,-1,-99.0,-299.0000
20260323,退货单,安踏大货唯品会,922537725-3,-3,-380.0,-897.0000
20260323,退货单,安踏大货唯品会,922537725-4,-6,-763.0,-1794.0000
20260323,退货单,安踏大货唯品会,922538002-2,-5,-645.0,-1495.0000
20260323,退货单,安踏大货唯品会,922538003-2,-5,-930.731708,-1995.0000
20260323,退货单,安踏大货唯品会,922538065-6,-2,-335.365854,-678.0000
20260323,退货单,安踏大货唯品会,922538821-5,-2,-232.0,-598.0000
20260323,退货单,安踏大货唯品会,922538839-1,-2,-409.463415,-798.0000
20260323,退货单,安踏大货唯品会,922545501-5,-2,-290.682927,-678.0000
20260323,退货单,安踏大货唯品会,922545503-3,-5,-620.0,-1495.0000
20260323,退货单,安踏大货唯品会,922545531-4,-1,-161.682927,-339.0000
20260323,退货单,安踏大货唯品会,922545533-1,-4,-701.365854,-1356.0000
20260323,退货单,安踏大货唯品会,922545570-5,-2,-508.243902,-998.0000
20260323,退货单,安踏大货唯品会,922545595-1,-4,-696.0,-1756.0000
20260323,退货单,安踏大货唯品会,922547703Q-1,-4,-841.85366,-1356.0000
20260323,退货单,安踏大货唯品会,922547777-5,-3,-552.0,-1197.0000
20260323,退货单,安踏大货唯品会,922547791S-1,-2,-484.04877999999997,-878.0000
20260323,退货单,安踏大货唯品会,922548021-3,-1,-149.0,-399.0000
20260323,退货单,安踏大货唯品会,922548077-5,-3,-609.0,-1197.0000
20260323,退货单,安踏大货唯品会,922548083-5,-1,-149.0,-339.0000
20260323,退货单,安踏大货唯品会,922548887-4,-1,-145.0,-299.0000
20260323,退货单,安踏大货唯品会,922615511-6,-3,-807.0,-1197.0000
20260323,退货单,安踏大货唯品会,922615521-1,-1,-198.243902,-399.0000
20260323,退货单,安踏大货唯品会,922615521-3,-1,-198.243902,-399.0000
20260323,退货单,安踏大货唯品会,922615541-12,-3,-417.0,-597.0000
20260323,退货单,安踏大货唯品会,922615562-3,-1,-305.585366,-569.0000
20260323,退货单,安踏大货唯品会,922615588-3,-4,-1996.0,-3196.0000
20260323,退货单,安踏大货唯品会,922616669-2,-1,-288.02439,-499.0000
20260323,退货单,安踏大货唯品会,922618002-1,-4,-838.92683,-1476.0000
20260323,退货单,安踏大货唯品会,922618099-4,-8,-1032.0,-1592.0000
20260323,退货单,安踏大货唯品会,922625593-2,-1,-299.0,-499.0000
20260323,退货单,安踏大货唯品会,922625593-3,-1,-299.0,-499.0000
20260323,退货单,安踏大货唯品会,922627706-2,-3,-519.6829270000001,-747.0000
20260323,退货单,安踏大货唯品会,922628011-4,-1,-279.0,-399.0000
20260323,退货单,安踏大货唯品会,952437607-3,-3,-717.0,-3597.0000
20260323,退货单,安踏大货唯品会,952437608-2,-3,-645.0,-2997.0000
20260323,退货单,安踏大货唯品会,952437608-4,-4,-860.0,-3996.0000
20260323,退货单,安踏大货唯品会,952438506-1,-36,-2276.0,-10764.0000
20260323,退货单,安踏大货唯品会,952438603-1,-2,-238.0,-998.0000
20260323,退货单,安踏大货唯品会,952441702-3,-2,-136.0,-598.0000
20260323,退货单,安踏大货唯品会,952446903-5,-1,-284.0,-1199.0000
20260323,退货单,安踏大货唯品会,952448803-2,-2,-310.0,-1298.0000
20260323,退货单,安踏大货唯品会,952448803-3,-8,-1240.0,-5192.0000
20260323,退货单,安踏大货唯品会,952517306N-3,-1,-69.0,-199.0000
20260323,退货单,安踏大货唯品会,952517505-3,-39,-4396.443169000001,-9321.0000
20260323,退货单,安踏大货唯品会,952517509-1,-2,-288.0,-678.0000
20260323,退货单,安踏大货唯品会,952517605-2,-2,-238.0,-898.0000
20260323,退货单,安踏大货唯品会,952517606-5,-3,-334.0,-1107.0000
20260323,退货单,安踏大货唯品会,952521102-1,-5,-314.0,-695.0000
20260323,退货单,安踏大货唯品会,952521106-3,-1,-84.0,-169.0000
20260323,退货单,安踏大货唯品会,952525103-5,-1,-79.0,-119.0000
20260323,退货单,安踏大货唯品会,952527133-8,-6,-367.12195099999997,-594.0000
20260323,退货单,安踏大货唯品会,952527202-1,-4,-556.0,-796.0000
20260323,退货单,安踏大货唯品会,952527508-2,-3,-256.02438900000004,-417.0000
20260323,退货单,安踏大货唯品会,952527526-2,-4,-389.507833,-796.0000
20260323,退货单,安踏大货唯品会,952528111-1,-5,-340.0,-695.0000
20260323,退货单,安踏大货唯品会,952528308-1,-1,-142.902439,-239.0000
20260323,退货单,安踏大货唯品会,952531402-3,-2,-126.0,-278.0000
20260323,退货单,安踏大货唯品会,952535402-1,-2,-188.243902,-438.0000
20260323,退货单,安踏大货唯品会,952536401-2,-5,-588.365853,-1195.0000
20260323,退货单,安踏大货唯品会,952536610-4,-1,-213.0,-499.0000
20260323,退货单,安踏大货唯品会,952536610-5,-11,-2343.0,-5489.0000
20260323,退货单,安踏大货唯品会,952537205-1,-4,-533.8048779999999,-796.0000
20260323,退货单,安踏大货唯品会,952537302-1,-59,-7021.0,-11741.0000
20260323,退货单,安踏大货唯品会,952537701-5,-5,-725.609756,-1695.0000
20260323,退货单,安踏大货唯品会,952537706-1,-18,-2751.634146,-5382.0000
20260323,退货单,安踏大货唯品会,952538706-1,-1,-153.0,-399.0000
20260323,退货单,安踏大货唯品会,952541401-1,-3,-183.0,-507.0000
20260323,退货单,安踏大货唯品会,952541401-2,-1,-61.0,-169.0000
20260323,退货单,安踏大货唯品会,952546614-2,-1,-370.0,-869.0000
20260323,退货单,安踏大货唯品会,952546710-2,-2,-297.804878,-598.0000
20260323,退货单,安踏大货唯品会,952547204-5,-2,-458.487804,-798.0000
20260323,退货单,安踏大货唯品会,952547514-6,-13,-1287.0,-2197.0000
20260323,退货单,安踏大货唯品会,952547607-3,-9,-1521.0,-3591.0000
20260323,退货单,安踏大货唯品会,952547713-4,-1,-96.0,-219.0000
20260323,退货单,安踏大货唯品会,952547914-2,-1,-364.365854,-849.0000
20260323,退货单,安踏大货唯品会,952611302-2,-7,-1058.1219509999999,-1883.0000
20260323,退货单,安踏大货唯品会,952615402-1,-4,-491.60975599999995,-796.0000
20260323,退货单,安踏大货唯品会,952616607-1,-1,-799.0,-1199.0000
20260323,退货单,安踏大货唯品会,952617202N-5,-3,-464.96097599999996,-1107.0000
20260323,退货单,安踏大货唯品会,952617304-4,-6,-594.0,-1014.0000
20260323,退货单,安踏大货唯品会,952617604-3,-5,-1362.0731700000001,-2245.0000
20260323,退货单,安踏大货唯品会,952618702S-1,-1,-132.902439,-219.0000
20260323,退货单,安踏大货唯品会,952618702S-4,-1,-122.216413,-219.0000
20260323,退货单,安踏大货唯品会,952625103-2,-1,-139.0,-169.0000
20260323,退货单,安踏大货唯品会,952625115-5,-4,-316.0,-476.0000
20260323,退货单,安踏大货唯品会,952625505-1,-2,-218.0,-398.0000
20260323,退货单,安踏大货唯品会,952627111-1,-2,-158.0,-238.0000
20260323,退货单,安踏大货唯品会,952627114-1,-1,-99.0,-139.0000
20260323,退货单,安踏大货唯品会,952627502-4,-1,-79.0,-119.0000
20260323,退货单,安踏大货唯品会,952627522-3,-2,-278.0,-398.0000
20260323,退货单,安踏大货唯品会,952628102-10,-1,-99.0,-139.0000
20260323,退货单,安踏大货唯品会,962347607-1,-2,-398.0,-1998.0000
20260323,退货单,安踏大货唯品会,962427701-5,-2,-168.0,-398.0000
20260323,退货单,安踏大货唯品会,962517205-1,-1,-160.0,-449.0000
20260323,退货单,安踏大货唯品会,962517310N-2,-2,-138.0,-398.0000
20260323,退货单,安踏大货唯品会,962526504-3,-1,-134.902439,-239.0000
20260323,退货单,安踏大货唯品会,962526604-2,-1,-126.0,-299.0000
20260323,退货单,安踏大货唯品会,962527102-2,-1,-115.121951,-269.0000
20260323,退货单,安踏大货唯品会,962527102-3,-1,-115.121951,-269.0000
20260323,退货单,安踏大货唯品会,962527205-5,-9,-1222.2195120000001,-1791.0000
20260323,退货单,安踏大货唯品会,962527503-4,-9,-921.731708,-2421.0000
20260323,退货单,安踏大货唯品会,962535401-3,-2,-150.0,-398.0000
20260323,退货单,安踏大货唯品会,962535401-4,-9,-669.2439019999999,-1791.0000
20260323,退货单,安踏大货唯品会,962535403-5,-1,-74.341463,-169.0000
20260323,退货单,安踏大货唯品会,962536401-3,-4,-274.243902,-676.0000
20260323,退货单,安踏大货唯品会,962537207-1,-5,-638.609756,-995.0000
20260323,退货单,安踏大货唯品会,962537303-3,-2,-205.243902,-398.0000
20260323,退货单,安踏大货唯品会,962537306-2,-27,-2516.780489,-6453.0000
20260323,退货单,安踏大货唯品会,962538204-3,-17,-3658.0,-8483.0000
20260323,退货单,安踏大货唯品会,962545401-5,-2,-169.682926,-398.0000
20260323,退货单,安踏大货唯品会,962546607-4,-2,-808.0,-2198.0000
20260323,退货单,安踏大货唯品会,962546609-1,-1,-332.0,-869.0000
20260323,退货单,安踏大货唯品会,962547201-1,-3,-564.0,-1347.0000
20260323,退货单,安踏大货唯品会,962547310S-2,-7,-560.43981,-973.0000
20260323,退货单,安踏大货唯品会,962548304-4,-3,-395.804878,-897.0000
20260323,退货单,安踏大货唯品会,962548401-1,-1,-85.0,-239.0000
20260323,退货单,安踏大货唯品会,962548401-2,-2,-180.0,-478.0000
20260323,退货单,安踏大货唯品会,962548716-5,-2,-169.0,-478.0000
20260323,退货单,安踏大货唯品会,962615401-7,-1,-85.341463,-119.0000
20260323,退货单,安踏大货唯品会,962616401-1,-2,-183.464734,-338.0000
20260323,退货单,安踏大货唯品会,962617701-1,-3,-583.306308,-1017.0000
20260323,退货单,安踏大货唯品会,962617701-6,-4,-789.658538,-1356.0000
20260323,退货单,安踏大货唯品会,962625105-7,-2,-138.0,-238.0000
20260323,退货单,安踏大货唯品会,962627301-1,-1,-139.0,-199.0000
20260323,退货单,安踏大货唯品会,962627505-4,-5,-395.0,-595.0000
20260323,退货单,安踏大货唯品会,962628115-6,-1,-89.0,-119.0000
20260323,退货单,安踏大货唯品会,972438701-9,-3,-171.0,-717.0000
20260323,退货单,安踏大货唯品会,972511302-2,-5,-460.0,-1495.0000
20260323,退货单,安踏大货唯品会,972528119-4,-1,-79.341463,-169.0000
20260323,退货单,安踏大货唯品会,972528124-1,-2,-184.682926,-338.0000
20260323,退货单,安踏大货唯品会,972528125-3,-5,-345.0,-495.0000
20260323,退货单,安踏大货唯品会,972528125-6,-4,-276.0,-396.0000
20260323,退货单,安踏大货唯品会,972618704-8,-2,-168.0,-338.0000
20260323,退货单,安踏大货唯品会,972618705-2,-8,-739.707315,-1592.0000
20260323,退货单,安踏大货唯品会,972618705N-5,-1,-89.0,-199.0000
20260323,退货单,安踏大货唯品会,972618705N-6,-2,-178.0,-398.0000
20260323,退货单,安踏大货唯品会,972618705N-9,-1,-89.0,-199.0000
20260323,退货单,安踏大货唯品会,992437303D-2,-2,-30.0,-118.0000
20260323,退货单,猫超-安踏官方网店,992617351R-2,-1,-59.0,-99.0000
20260323,退货单,拼多多-郑州安发安踏锋锐大货二店,952547204-5,-1,-239.0,-399.0000
20260323,退货单,拼多多-郑州安发安踏锋锐专卖店,112435583-6,-1,-215.0,-599.0000
20260323,退货单,拼多多-郑州安发安踏锋锐专卖店,952438608-3,-1,-110.0,-399.0000
20260323,退货单,拼多多-郑州安发安踏锋锐专卖店,952448709-4,-1,-68.0,-239.0000
20260323,退货单,拼多多-郑州安发安踏锋锐专卖店,972448711-5,-1,-64.0,-239.0000
20260323,退货单,天猫-anta安踏安发专卖店,962617202-1,-1,-193.79,-369.0000
20260323,退货单,天猫-安踏体育篮球旗舰店,172521313-1,-2,-296.01,-598.0000
20260323,退货单,天猫-安踏体育篮球旗舰店,952538304-1,-1,-129.0,-299.0000
20260323,退货单,抖音-安踏跑步旗舰店,922615521-4,-1,-239.0,-399.0000
20260323,退货单,抖音-安踏运动旗舰店,922545515-5,-1,-169.0,-299.0000
20260323,退货单,抖音-安踏运动旗舰店,922615503-1,-1,-189.0,-299.0000
20260323,退货单,抖音-安踏运动旗舰店,922618099-3,-2,-253.0,-398.0000
20260323,退货单,抖音-安踏运动旗舰店,972618704-5,-2,-168.0,-338.0000
20260323,退货单,快手-安踏官方旗舰店,922548033-1,-4,-816.0,-1596.0000
20260323,退货单,快手-安踏官方旗舰店,922615503-3,-2,-378.0,-598.0000
20260323,退货单,快手-安踏官方旗舰店,962628104-2,-1,-89.0,-119.0000
20260323,退货单,抖音-安踏深圳专卖店,112628013R-2,-4,-796.0,-1196.0000
20260323,退货单,天猫-安踏官方网店,162528115-1,-2,-227.41,-398.0000
20260323,退货单,得物直发-安踏云南专卖店,112517795R-1,-1,-168.0,-299.0000
20260323,退货单,抖音-安踏泉州专卖2店,122548011R-3,-3,-597.0,-897.0000
20260323,退货单,抖音-安踏沈阳专卖,152616604U-4,-1,-349.0,-399.0000
20260323,退货单,快手-安踏ANTA安竞专卖店,112617792R-1,-2,-338.0,-598.0000
20260323,退货单,天猫-ANTA SUPERSTORE旗舰店,162618402U-1,-1,-147.0,-169.0000
20260323,退货单,安踏大货唯品会,152447642U-5,-1,-335.585366,-699.0000
20260323,退货单,安踏大货唯品会,152448311U-3,-6,-522.0,-1614.0000
20260323,退货单,安踏大货唯品会,152448517U-1,-5,-435.0,-1695.0000
20260323,退货单,安踏大货唯品会,162445409U-3,-3,-171.0,-597.0000
20260323,退货单,安踏大货唯品会,162448323U-3,-2,-160.0,-478.0000
20260323,退货单,安踏大货唯品会,162448747U-2,-2,-158.0,-538.0000
20260323,退货单,安踏大货唯品会,162527101U-5,-2,-142.577187,-278.0000
20260323,退货单,安踏大货唯品会,162527102U-4,-2,-172.0,-198.0000
20260323,退货单,安踏大货唯品会,1825212101-1,-1,-45.0,-79.0000
20260323,退货单,安踏大货唯品会,1825332437-1,-1,-66.0,-109.0000
20260323,退货单,安踏大货唯品会,1825332751-1,-2,-86.0,-158.0000
20260323,退货单,抖音-安踏广州专卖店,122535562R-3,-1,-229.0,-469.0000
20260323,退货单,抖音-安踏广州专卖店,162538113-1,-2,-138.0,-278.0000
20260323,退货单,抖音-安踏深圳专卖店,112618853-5,-1,-289.0,-399.0000
20260323,退货单,京东-安踏官方旗舰店,122537711-5,-1,-286.35,-499.0000
20260323,退货单,京东-安踏官方旗舰店,122537718-10,-1,-228.85,-399.0000
20260323,退货单,京东-安踏官方旗舰店,152536111-4,-1,-89.0,-139.0000
20260323,退货单,天猫-安踏官方网店,112545581-16,-10,-3016.47,-4990.0000
20260323,退货单,天猫-安踏官方网店,112628015-3,-1,-335.61,-339.0000
20260323,退货单,天猫-安踏官方网店,122537711-5,-2,-432.05,-998.0000
20260323,退货单,天猫-安踏官方网店,122548032-1,-1,-279.0,-399.0000
20260323,退货单,天猫-安踏官方网店,152546605-2,-2,-816.8,-1598.0000
20260323,退货单,天猫-安踏官方网店,162527120-1,-1,-127.51,-199.0000
20260323,退货单,天猫-安踏官方网店,172616604-1,-2,-1164.08,-1198.0000
20260323,退货单,安踏会员,122538804VS-2,-1,-559.0,-799.0000
20260323,退货单,安踏会员,152628129-2,-1,-198.0,-219.0000
20260323,退货单,抖音-安踏北京旗舰店,152547706-2,-1,-259.0,-339.0000
20260323,退货单,抖音-安踏运动生活专卖店,112511101-7,-1,-429.0,-899.0000
20260323,退货单,抖音-安踏服饰配件旗舰店,112615526-2,-1,-239.0,-299.0000
20260323,退货单,抖音-安踏男鞋旗舰店,172521313-1,-1,-149.0,-299.0000
20260323,退货单,郑州大货抖音店,152616613U-2,-1,-399.0,-499.0000
20260323,退货单,抖音-安踏山东专卖店,112545581-16,-1,-299.0,-499.0000
20260323,退货单,抖音-安踏官方旗舰店,112528091-3,-1,-239.0,-439.0000
20260323,退货单,抖音-安踏官方旗舰店,112615546-9,-1,-339.0,-399.0000
20260323,退货单,抖音-安踏官方旗舰店,162527707-1,-2,-233.04,-398.0000
20260323,退货单,天猫-anta安踏安鸿专卖店,122537711-5,-12,-2988.0,-5988.0000
20260323,退货单,快手-安踏ANTA安竞专卖店,152448101U-2,-1,-159.0,-269.0000
20260323,退货单,拼多多-安踏安之荣专卖店,172521109-4,-2,-264.0,-478.0000
20260323,退货单,拼多多-安踏安合力专卖店,162548404-2,-1,-208.0,-339.0000
20260323,退货单,京东-安踏思捷悦合专卖店,122518040-1,-1,-234.51,-439.0000
20260323,退货单,天猫-anta安踏安驰专卖店,162547603-3,-2,-652.21,-998.0000
20260323,退货单,天猫-ANTA SUPERSTORE旗舰店,162533401U-1,-1,-139.0,-199.0000
20260323,退货单,安踏大货唯品会,112537718-2,-1,-191.682927,-399.0000
20260323,退货单,安踏大货唯品会,112545581-6,-2,-598.0,-998.0000
20260323,退货单,安踏大货唯品会,112617713-7,-1,-209.0,-299.0000
20260323,退货单,安踏大货唯品会,122525542-3,-1,-189.463415,-439.0000
20260323,退货单,安踏大货唯品会,122527753-3,-2,-245.0,-738.0000
20260323,退货单,安踏大货唯品会,122538035-2,-2,-440.92683,-798.0000
20260323,退货单,安踏大货唯品会,122615536-5,-4,-1036.0,-1596.0000
20260323,退货单,安踏大货唯品会,152511506-3,-3,-444.0,-1107.0000
20260323,退货单,安踏大货唯品会,152537112-1,-2,-230.243902,-398.0000
20260323,退货单,安踏大货唯品会,152537403-2,-3,-296.0,-717.0000
20260323,退货单,安踏大货唯品会,152537629-2,-1,-422.926829,-699.0000
20260323,退货单,安踏大货唯品会,152538602-3,-1,-238.243902,-449.0000
20260323,退货单,安踏大货唯品会,162538118-2,-2,-172.146341,-338.0000
20260323,退货单,安踏大货唯品会,162547312N-4,-1,-191.682927,-339.0000
20260323,退货单,安踏大货唯品会,162547403-1,-1,-143.178809,-239.0000
20260323,退货单,安踏大货唯品会,162617502N-2,-1,-259.0,-339.0000
20260323,退货单,安踏大货唯品会,162618728-1,-1,-246.0,-339.0000
20260323,退货单,安踏大货唯品会,172531601-5,-1,-235.04878,-499.0000
20260323,退货单,安踏大货唯品会,172621109-1,-1,-209.0,-239.0000
20260323,退货单,安踏大货唯品会,192538151-6,-2,-226.243902,-398.0000
20260323,退货单,安踏抖音旗舰店,122548803-3,-1,-359.0,-599.0000
20260323,退货单,天猫-安踏冠军旗舰店,152530412-4,-2,-718.0,-1198.0000
20260323,退货单,天猫-安踏官方网店,152547304-2,-1,-209.0,-269.0000
20260323,退货单,天猫-安踏官方网店,172538104-3,-1,-126.2,-239.0000
20260323,退货单,京东-安踏吉元盛宝专卖店,152527704-3,-2,-316.0,-598.0000
20260323,退货单,拼多多-安踏旗舰店,122535509R-6,-1,-113.0,-299.0000
20260323,退货单,安踏大货唯品会,112535545-4,-4,-649.0,-1596.0000
20260323,退货单,安踏大货唯品会,112545545-12,-3,-897.0,-1197.0000
20260323,退货单,安踏大货唯品会,112548011-2,-1,-191.682927,-299.0000
20260323,退货单,安踏大货唯品会,112548840-3,-2,-478.0,-678.0000
20260323,退货单,安踏大货唯品会,122537718-2,-2,-358.0,-798.0000
20260323,退货单,安踏大货唯品会,152518613-1,-1,-232.0,-549.0000
20260323,退货单,安踏大货唯品会,152527145-4,-3,-450.707317,-807.0000
20260323,退货单,安踏大货唯品会,152537616-3,-4,-1263.02439,-2396.0000
20260323,退货单,安踏大货唯品会,152537713-4,-1,-169.0,-339.0000
20260323,退货单,安踏大货唯品会,152547704S-1,-1,-199.0,-339.0000
20260323,退货单,安踏大货唯品会,152617722-1,-2,-397.0,-538.0000
20260323,退货单,安踏大货唯品会,162517702-3,-2,-209.804878,-678.0000
20260323,退货单,安踏大货唯品会,162527707-5,-1,-124.121951,-199.0000
20260323,退货单,安踏大货唯品会,162537713-4,-1,-124.121951,-239.0000
20260323,退货单,安踏大货唯品会,162537715N-5,-1,-208.463415,-449.0000
20260323,退货单,安踏大货唯品会,162548704S-1,-2,-275.567339,-538.0000
20260323,退货单,安踏大货唯品会,172541711S-1,-2,-385.073171,-678.0000
20260323,退货单,天猫-安踏官方网店,122527718-3,-1,-216.41,-399.0000
20260323,退货单,得物直发-安踏广州专卖店,122548071R-3,-1,-239.0,-439.0000
20260323,退货单,得物直发-得物泉州专卖店,172611302-2,-1,-449.0,-499.0000
20260323,退货单,抖音-安踏大宁专卖店,172611302-2,-1,-449.0,-499.0000
20260323,退货单,抖音-安踏服饰配件旗舰店,152537501D-2,-1,-199.0,-299.0000
20260323,退货单,抖音-安踏男鞋旗舰店,122548840-1,-1,-239.0,-339.0000
20260323,退货单,抖音-安踏官方旗舰店,112541622-3,-1,-349.0,-549.0000
20260323,退货单,抖音-安踏北京专卖2店,192638982D-4,-1,-69.0,-139.0000
20260323,退货单,快手-安踏体育旗舰店,112545581-16,-188,-52452.0,-93812.0000
20260323,退货单,天猫-anta安踏安驰专卖店,112545581-16,-2,-577.05,-998.0000
20260323,退货单,安踏大货唯品会,112538079-3,-2,-348.487805,-798.0000
20260323,退货单,安踏大货唯品会,112548801-2,-1,-239.0,-469.0000
20260323,退货单,安踏大货唯品会,122528840R-1,-1,-182.073171,-399.0000
20260323,退货单,安踏大货唯品会,172528508-1,-2,-386.92683,-738.0000
20260323,销售单,抖音-安踏重庆抖音专卖店,922618099-3,158,20014.5,31442.0000
20260323,销售单,天猫-安踏跑步旗舰店,912626685-1,3,1026.93,1497.0000
20260323,销售单,天猫-anta安踏北京专卖店,112545580R-4,3,1128.98,2397.0000
20260323,销售单,京东-安踏ANTA专卖店,912615541-5,5,695.0,995.0000
20260323,销售单,京东-安踏竞技场旗舰店,112538810VS-3,2,593.0,998.0000
20260323,销售单,快手-安踏体育旗舰店,962627110-3,1153,102977.0,160267.0000
20260323,销售单,京东-安踏勇跃专卖店,912626655-5,2,558.0,738.0000
20260323,换货单,安踏北京视频号小店,922537702Q-6,1,169.0,269.0000
20260323,换货单,天猫-安踏官方网店,112618853-6,2,539.48,798.0000
20260323,换货单,天猫-安踏官方网店,112625583-12,1,562.8,599.0000
20260323,换货单,天猫-安踏官方网店,122615582-5,1,279.0,399.0000
